,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,protocol_type_tcp,protocol_type_udp,service_X11,service_Z39_50,service_aol,service_auth,service_bgp,service_courier,service_csnet_ns,service_ctf,service_daytime,service_discard,service_domain,service_domain_u,service_echo,service_eco_i,service_ecr_i,service_efs,service_exec,service_finger,service_ftp,service_ftp_data,service_gopher,service_harvest,service_hostnames,service_http,service_http_2784,service_http_443,service_http_8001,service_imap4,service_iso_tsap,service_klogin,service_kshell,service_ldap,service_link,service_login,service_mtp,service_name,service_netbios_dgm,service_netbios_ns,service_netbios_ssn,service_netstat,service_nnsp,service_nntp,service_ntp_u,service_other,service_pm_dump,service_pop_2,service_pop_3,service_printer,service_private,service_red_i,service_remote_job,service_rje,service_shell,service_smtp,service_sql_net,service_ssh,service_sunrpc,service_supdup,service_systat,service_telnet,service_tftp_u,service_tim_i,service_time,service_urh_i,service_urp_i,service_uucp,service_uucp_path,service_vmnet,service_whois,flag_REJ,flag_RSTO,flag_RSTOS0,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,attack_Yes
service_imap4,-0.011140197895108972,-0.0144146571141499,-0.027407741369072994,,,,-0.011467535259752052,,-0.06513837519553013,-0.006924381688705107,,,,,,,,,-0.008971097206489564,0.05610416926819334,-0.01889530473763753,0.06433488914856045,0.06443804509280719,0.05399860653179147,0.055084429877872015,-0.08063882077809091,0.07069751787131447,0.04013584568769374,0.033479237863513915,-0.06993739367347697,-0.07729667802751322,-0.0028674192801906146,-0.032623665304724866,-0.018878647820987048,0.06510493222122174,0.06464165201057355,0.04215849352622121,0.058660370095746546,0.03783625013907061,-0.02947884319053058,-0.0019567628571757717,-0.006299440731129636,-0.00029490767742504354,-0.0066894904730821735,-0.005748270909127623,-0.005816654450128801,-0.005027541348449966,-0.0051353676066659675,-0.004895065542171138,-0.004961738878834172,-0.005203222567153708,-0.02151957089677933,-0.004532818768579401,-0.01476236747593671,-0.013073222935736036,-0.004754356351981899,-0.004675421524607241,-0.009155623256428477,-0.010399260704604908,-0.018806198323012516,-0.004908471575811383,-0.00029490767742523636,-0.0045903845481038786,-0.05569708436824665,-0.00020853051647972553,-0.004970562098536508,-0.0002949076774249879,1.0,-0.005667468832185696,-0.004450009056868339,-0.0037518217061837046,-0.004325386824052678,-0.00474513711953374,-0.0044696300056160905,-0.004532818768577546,-0.004614161053352945,-0.0043304397542786015,-0.004086281229714177,-0.004054065356031587,-0.004102295265288905,-0.005417981983036236,-0.0037167364778612553,-0.0027838034482007023,-0.015303092361799608,-0.0009556712266790688,-0.0019898573571135274,-0.007501800551060288,-0.0018656499037908462,-0.03756066921044205,-0.0005898272694679689,-0.0020007675066730617,-0.0020224116801602137,-0.001877280326692978,-0.019485961473936216,-0.003384783577054203,-0.0038324491038038014,-0.004854628615125227,-0.004992552966711826,-0.004712729759578408,-0.013333746369393964,-0.0004170652453087605,-0.0007802838982674564,-0.005490398970318988,-0.0006594513752561265,-0.005224249482803166,-0.006024543612368829,-0.005667468832186101,-0.005369171341914724,-0.005659714440040616,0.03383931965302182,0.08000056836048183,-0.0021375504885334,-0.008760227362702964,0.06431248553821123,-0.002446056755003488,-0.0024861083200799932,-0.0036033996612974298,-0.09509902253009667,0.004898793330849207,0.08294116046642168
service_iso_tsap,-0.009630291076580253,-0.012747482205933696,-0.025049162500593754,,,,-0.011063379375108987,,-0.05791722119650923,-0.007486471568540863,,,,,,,,,-0.00787267315342026,0.08948548994145837,-0.015328585321511068,0.08425484172673305,0.08458245006028083,0.01847529623955609,0.018026553959139272,-0.09727990786712082,0.0006286035329892884,-0.02654421504145213,0.05066080508091291,-0.06844497995169681,-0.07708237892772148,-0.0019702654000139973,-0.030718496112184485,-0.02212953393762454,0.08513073520180056,0.08580696118597497,0.018738157479929976,0.018815628272444807,0.03320356739426583,-0.025869444064498284,-0.001717176177973961,-0.005528135163844729,-0.0002587990857047525,-0.005870427088833526,-0.005044450753703468,-0.005104461391788996,-0.004411967554321578,-0.004506591530479171,-0.004295712128725982,-0.004354221960435516,-0.004566138307595695,-0.018884707653077686,-0.0039778189676603504,-0.012954858411843719,-0.011472533277246112,-0.0041722314174497364,-0.004102961395964887,-0.008034605773938738,-0.009125971849426628,-0.016503561297745762,-0.004307476723290436,-0.00025879908570477855,-0.004028336374488919,-0.048877515284510314,-0.0001829979723745825,-0.004361964862269145,-0.00025879908570474206,-0.005667468832185696,1.0,-0.0039051485039180395,-0.003292447439049375,-0.003795785057732123,-0.004164140990838253,-0.003922367057354614,-0.003977818967658789,-0.004049201676697728,-0.003800219305536075,-0.003585955629957791,-0.0035576842783177466,-0.003600008901818808,-0.004754602510917175,-0.0032616580574442605,-0.0024429536506599655,-0.013429376767200038,-0.0008386585315735648,-0.0017462185766036512,-0.006583277657277491,-0.0016372191241667987,-0.03296172868392275,-0.0005176086271977307,-0.0017557928839127862,-0.0017747869377804251,-0.001647425514313791,-0.01710009402796171,-0.00297034957752725,-0.003363202791918209,-0.004260226312161494,-0.004381263161375899,-0.004135701598555875,-0.011701158137166347,-0.00036599964133670883,-0.0006847456845637989,-0.00481815273876232,-0.0005787079348772689,-0.004584590680891921,-0.005286896537531773,-0.004973542109317392,-0.004711768260538668,-0.004966737167452194,0.026477556067686165,-0.008913112587057348,-0.001875828113096466,-0.004902051493772807,0.0856407216334225,-0.0036000089018187824,-0.002181708410626,-0.003162198237475347,-0.08723915945015524,-0.0014020447315818646,0.07323014128521223
service_klogin,-0.007178939917925566,-0.01000911985382166,-0.019668215793505313,,,,-0.00868679473617945,,-0.045475708205012524,-0.005878261931424351,,,,,,,,,-0.006181501455359026,0.014822119614489386,-0.012159745785473637,0.07020953339998412,0.07051140201939957,0.009373430214432264,0.008966811009273318,-0.0641815632441554,0.0011505425877268746,-0.02084210797433615,0.039943244836845304,-0.05372551040017093,-0.06050599840662371,-0.0023644421026549874,-0.02381122900956572,-0.017375768506560474,0.07087334719989297,0.0715001367317598,0.009975482452415365,0.009485805620588294,0.026070928663098517,-0.02031228821749321,-0.0013483002325180829,-0.0043406064109062885,-0.00020320504786106448,-0.004609368747570487,-0.0039608248771246315,-0.0040079443039386705,-0.003464208830560168,-0.003538506116236211,-0.0033729268646176796,-0.00341886788144193,-0.0035852613265843474,-0.014827980987741607,-0.0031233220608311205,-0.010171954883201571,-0.009008056065340643,-0.0032759717158922343,-0.0032215819641403143,-0.006308648449763993,-0.0071655722483630595,-0.012958341619533756,-0.0033821642426771366,-0.00020320504786084797,-0.003162987548993518,-0.038377870639080255,-0.00014368718356846206,-0.003424947488448612,-0.00020320504786150797,-0.004450009056868339,-0.0039051485039180395,1.0,-0.0025851789143925843,-0.002980391844210016,-0.0032696192377630454,-0.00307978207668402,-0.0031233220608300736,-0.0031793706622607024,-0.002983873547168504,-0.0028156370159777943,-0.0027934387869906563,-0.002826671428161488,-0.003733240510322962,-0.0025610035671606232,-0.0019181695026138149,-0.010544539372210265,-0.0006585017353620612,-0.0013711038756876594,-0.0051690880119755105,-0.0012855191879033792,-0.025881040640322345,-0.0004064183054467308,-0.0013786214740208586,-0.0013935353119596504,-0.0012935330879230436,-0.013426729912537594,-0.00233227264471755,-0.002640734925450673,-0.003345063949146471,-0.0034401002151079247,-0.003247289065895818,-0.009187568776796232,-0.0002873772696392955,-0.0005376517433397045,-0.0037831391684172463,-0.00045439253884582204,-0.0035997498452951865,-0.004151189564731994,-0.003905148503918302,-0.0036996077180017333,-0.003899805368596765,0.015704302134752844,-0.006998438440790076,-0.001472871283372163,-0.005508066574608059,0.07124008868561442,-0.0028266714281620507,-0.0017130437721371485,-0.002482909251558694,-0.06849884157476151,-0.00013084499426866344,0.05749917672296254
service_kshell,-0.005710112964509914,-0.008438726088714531,-0.016582357022890123,,,,-0.00732387386897996,,-0.03834076447217986,-0.004955987825478331,,,,,,,,,-0.005211650367634237,0.011542574656512771,-0.01004594538458342,0.052292680292170456,0.052634788579455236,0.01667464868829609,0.016183701237903466,-0.05817513159740489,0.0015837820864482044,-0.017572070551285887,0.03367632089720628,-0.045132502349297346,-0.05084630053699904,-0.001366649224733067,-0.01982186202616617,-0.014649584891148896,0.05280403941897724,0.053423064153038234,0.017520192808651667,0.016788467980614175,0.02198051168198437,-0.01712537724371447,-0.0011367577041325018,-0.003659583866560415,-0.0001713230466790873,-0.0038861785443678842,-0.0033393884278780338,-0.003379115018555416,-0.0029206893107732723,-0.0029833296707249364,-0.002843729094114123,-0.002882462162294131,-0.0030227491889708077,-0.01250153431555074,-0.0026332862143738436,-0.008576018753607844,-0.007594730672412001,-0.0027619857927336203,-0.002716129559917651,-0.005318848543485087,-0.00604132467040268,-0.010925233351921592,-0.0028515171671643523,-0.00017132304667913175,-0.002666728357415414,-0.03235654720287766,-0.0001211432802312034,-0.0028875879050001877,-0.0001713230466786128,-0.0037518217061837046,-0.003292447439049375,-0.0025851789143925843,1.0,-0.002512781136216743,-0.0027566299912009733,-0.002596577467148575,-0.0026332862143735977,-0.002680541030436515,-0.002515716574897627,-0.0023738756344690646,-0.002355160212484278,-0.0023831787946642408,-0.0031475110729236133,-0.0021591930825588007,-0.0016172169279017286,-0.008890146332976427,-0.0005551856350702277,-0.0011559835534115316,-0.004358080254831669,-0.0010838267363644728,-0.0218204162761037,-0.00034265301501083735,-0.0011623216727739544,-0.0011748955934623956,-0.0010905832898207527,-0.0113201335290157,-0.001966349061621408,-0.002226414932426577,-0.002820237750664823,-0.002900363233778763,-0.0027378033275955844,-0.007746078608731395,-0.00024228900757722075,-0.0004532964888975118,-0.00318958084541104,-0.0003831002967822765,-0.0030349645211781512,-0.0034998857118178407,-0.0032924474390496057,-0.0031191551215926064,-0.003287942618754829,0.02258377354618442,-0.005900413440991232,-0.001241784090948302,-0.0037672885304891332,0.05314313379410852,-0.0023831787946632025,-0.0014442745454679373,-0.002093351430404501,-0.05775166688108433,0.0007572675191476744,0.0484778023058749
service_ldap,-0.007951429650861165,-0.009728831417015126,-0.019117408607174764,,,,-0.008443521578231883,,-0.044202163764186446,-0.005713641563782196,,,,,,,,,-0.0060083888833206,0.03214179224010826,-0.012019743327030468,0.06239717498792107,0.0624907494937117,0.01654686347024883,0.01636780989905387,-0.06997864811081153,0.0016050189587103337,-0.020258426008908714,0.03832165858236045,-0.052474098782080904,-0.05905140385120194,-0.0019457109937249934,-0.023579194291043708,-0.016889161167013726,0.0630484670473359,0.06341157124804497,0.01718286548521701,0.01702063194772625,0.025340813892675472,-0.019743443822053522,-0.0013105411665598956,-0.004219047992533665,-0.00019751430286253134,-0.004480283656303025,-0.0038499022174917586,-0.003895702067635664,-0.003367193873085026,-0.003439410467793236,-0.00327846825307476,-0.0033231226945036265,-0.003484856301339632,-0.014412724282580797,-0.0030358536166080505,-0.00988708990578959,-0.008755786003447244,-0.003184228327383646,-0.0031313617572821715,-0.006131975133849781,-0.006964900833679746,-0.012595444051121006,-0.00328744693892128,-0.0001975143028623378,-0.00307440827516571,-0.03730310070754413,-0.00013966323273595347,-0.0033290320424988625,-0.00019751430286217724,-0.004325386824052678,-0.003795785057732123,-0.002980391844210016,-0.002512781136216743,1.0,-0.0031780537500051232,-0.002993532967057452,-0.003035853616607573,-0.00309033258037255,-0.002900310350076643,-0.0027367852726955582,-0.0027152087037601485,-0.0027475106668424596,-0.0036286913370185774,-0.00248928281812888,-0.0018644512824429736,-0.010249240188874542,-0.0006400604343399455,-0.0013327061950945327,-0.0050243280167792895,-0.0012495183012869928,-0.025156243672198375,-0.0003950365855347871,-0.0013400132635389178,-0.0013545094403545903,-0.0012573077725198329,-0.013050715158521266,-0.0022669574912280617,-0.0025667813045684063,-0.003251385636815595,-0.0033437604179278107,-0.0031563489332110616,-0.00893027147237457,-0.00027932928669213963,-0.0005225948389882247,-0.0036771925862566384,-0.00044166730345095417,-0.0034989390699756906,-0.004034935753632548,-0.0037957850577324576,-0.00359600042900902,-0.003790591556590084,0.023854124203780396,-0.006802447598169374,-0.0014316236127304841,-0.00520860527386906,0.0631746360646042,-0.002747510666842891,-0.0016650700855391659,-0.0024133755290747334,-0.06658053568538612,1.653625974073239e-05,0.055888915778129246
service_link,-0.007782574749654075,-0.01067293462529824,-0.02097262716635131,,,,-0.009262909721167318,,-0.04849169255218212,-0.006268112835871515,,,,,,,,,-0.006591463440971919,0.06949455941994526,-0.013581076531645303,0.0632132270500598,0.06328845672180715,0.024795300409515258,0.024621892132340128,-0.08005947361325819,0.0020486496776393323,-0.02222437278984403,0.040648121259893887,-0.05772749096116814,-0.0649263838876115,0.0035153381755673283,-0.024837743940948006,-0.01516522507831616,0.06326997628819683,0.06426359979571283,0.024798060643203664,0.025467303059782433,0.027799972934751095,-0.021659414974451813,-0.0014377205528828547,-0.004628478804972455,-0.00021668176472315655,-0.0049150656689057525,-0.0042235098644139955,-0.00427375428826588,-0.0036939578552571024,-0.0037731825947491244,-0.003596621998343024,-0.0036456098591532917,-0.0038230386470211653,-0.015811384222723435,-0.003330463209796625,-0.010846566844616193,-0.0096054773516366,-0.0034932367087473415,-0.0034352397863066167,-0.006727042922926257,-0.007640798574536201,-0.013817748917059839,-0.0036064720065116084,-0.00021668176472334068,-0.003372759343977326,-0.04092312087701504,-0.00015321662936681026,-0.0036520926704309165,-0.00021668176472310646,-0.00474513711953374,-0.004164140990838253,-0.0032696192377630454,-0.0027566299912009733,-0.0031780537500051232,1.0,-0.003284035619988521,-0.00333046320979668,-0.0033902289980812035,-0.0031817663622034325,-0.0030023722533790245,-0.0029787018205669202,-0.0030141384763612247,-0.003980831925332824,-0.002730851316142634,-0.0020453839963198548,-0.011243861426844907,-0.0007021740827503053,-0.00146203655141022,-0.005511905950354055,-0.001370775820550227,-0.027597491390323105,-0.0004333722836451297,-0.0014700527227106829,-0.0014859556579927711,-0.0013793212086565983,-0.01431720108600116,-0.0024869507809562497,-0.0028158705201382526,-0.003566911192624987,-0.0036682503376916143,-0.0034626518030396944,-0.009796895485828053,-0.0003064363537337756,-0.0005733092252403256,-0.004034039901259344,-0.000484528205529279,-0.003838488055551218,-0.004426499686205688,-0.004164140990837975,-0.003944968580077989,-0.004158443494617166,0.03204746400648078,-0.007462580322806733,-0.0015705532527522516,-0.00219327031103886,0.06408511379860052,-0.0030141384763619477,-0.0018266541678070665,-0.0026475777247669027,-0.07304173803849319,-0.0004646033495731876,0.061083542972033965
service_login,-0.007189116274968567,-0.010046601056186875,-0.018758603827779656,,,,-0.008725096490649538,,-0.04443822926711789,-0.004747342964734071,,,,,,,,,-0.00620875688827609,0.01720121144576873,-0.012380757220349932,0.06681955866541625,0.06654830058879355,0.013028101697812534,0.011573306646610302,-0.06792454165298979,0.003977028824614294,-0.020934004850748304,0.03949571228706992,-0.05418201966000514,-0.060726634648861244,-0.00031231008669254013,-0.02432654411999771,-0.01745238162330829,0.06771184874068226,0.06751296021060625,0.013643886922656239,0.012144358705257126,0.026185880419066967,-0.020401849016304943,-0.0013542451484532011,-0.004359744982305192,-0.00020410101813424274,-0.004629692343941231,-0.0039782889184332175,-0.004025616103895023,-0.003479483195860979,-0.003554108072616335,-0.0033877987501146844,-0.003433942329738857,-0.003601069435700556,-0.014893360417672316,-0.0031370933905859894,-0.010216804995359728,-0.009047774323040101,-0.0032904161074277663,-0.0032357865407365892,-0.006336464498298271,-0.007197166639310471,-0.013015477448542421,-0.003397076857573192,-0.00020410101813393274,-0.0031769337715306166,-0.038547086077451095,-0.00014432072809141526,-0.0034400487429128777,-0.00020410101813470868,-0.0044696300056160905,-0.003922367057354614,-0.00307978207668402,-0.002596577467148575,-0.002993532967057452,-0.003284035619988521,1.0,-0.0031370933905855523,-0.00319338912110652,-0.0029970300214854505,-0.0028280517029744497,-0.002805755597708284,-0.002839134767997103,-0.0037497010882287,-0.002572295526152154,-0.0019266270821466079,-0.010591032281322063,-0.0006614051965996233,-0.0013771493372923239,-0.005191879518607415,-0.0012911872901010752,-0.025995155143214706,-0.0004082102821913053,-0.0013847000821652828,-0.0013996796780957142,-0.001299236524955797,-0.013485930955942579,-0.0023425560849057764,-0.0026523784353768756,-0.003359812981667207,-0.0034552682808688274,-0.0032616069900757967,-0.009228078540679547,-0.0002886443714826595,-0.0005400223536386705,-0.0037998197591512122,-0.00045639604324490486,-0.0036156218371048085,-0.004169492960665611,-0.003922367057354387,-0.0037159200024352176,-0.003917000363103042,-0.018699325695919457,0.08375664093256871,-0.001479365457121337,-0.005554840642109867,0.06755785746040642,-0.0028391347679965866,-0.0017205969127222554,-0.00249385687763092,-0.06681375791072208,-0.0026798471096086585,0.05775270168984885
service_mtp,-0.007348633309869006,-0.010195379043873472,-0.020034219381155682,,,,-0.00884844631005477,,-0.046321960479682185,-0.005987649838254039,,,,,,,,,-0.006296532311946711,0.06470208826943658,-0.013324124858647913,0.06446595187425049,0.0644776486052034,0.01850978288045474,0.018431017419439533,-0.07610998370634614,0.0014668062636050082,-0.02122995638788516,0.03834440066276759,-0.055334875971541894,-0.062164857377169945,0.003422612872739322,-0.02368964556305884,-0.014179744455161932,0.06488186352795464,0.06543591087883507,0.017625207877390137,0.019139930087703236,0.026556079605486737,-0.02069027727547363,-0.001373390597984961,-0.0044213802612579544,-0.00020698646745291393,-0.004695143965611407,-0.004034531416172236,-0.004082527683023466,-0.0035286738981259148,-0.0036043537735318994,-0.0034356932765257724,-0.0034824892044834376,-0.003651979046278842,-0.015103913197190257,-0.003181443605359565,-0.010361243633183703,-0.009175685954758369,-0.0033369339004639086,-0.0032815320160023875,-0.006426045370252786,-0.0072989155662519945,-0.013199481922947287,-0.0034451025518942024,-0.0002069864674530053,-0.0032218472240467134,-0.039092040062941494,-0.00014636104200181716,-0.0034886819461985154,-0.0002069864674528901,-0.004532818768577546,-0.003977818967658789,-0.0031233220608300736,-0.0026332862143735977,-0.003035853616607573,-0.00333046320979668,-0.0031370933905855523,1.0,-0.0032385352088326663,-0.0030394001101673325,-0.002868032884521216,-0.0028454215712290748,-0.0028792726348146826,-0.0038027119577900108,-0.002608660990872598,-0.001953864500439476,-0.010740761504487321,-0.0006707557191580396,-0.0013966185915546081,-0.005265278982076799,-0.0013094412680608072,-0.026362657977886342,-0.00041398129740321784,-0.0014042760840137,-0.0014194674518749415,-0.0013176042978399734,-0.013676586400295825,-0.0023756736407395114,-0.0026898760609315293,-0.0034073118631930367,-0.0035041166482121544,-0.0033077174982774683,-0.009358539197799439,-0.00029272504051969673,-0.0005476568433970143,-0.003853539174350811,-0.00046284827784942454,-0.0036667371801953723,-0.0042284385785607125,-0.003977818967659314,-0.0037684532966864265,-0.003972376402572714,0.02464599951031768,-0.007128671584667789,0.0030051706663532718,-0.0015097799695622004,0.06489571766884875,-0.002879272634814046,-0.0017449216085940482,-0.002529113427042109,-0.06977352871626959,-0.00022656162402622142,0.058569172353997084
service_name,-0.007515404064343091,-0.01037833762295689,-0.02039373721352106,,,,-0.009007233342216658,,-0.0471532167669808,-0.006095099339979244,,,,,,,,,-0.00640952476775051,0.061691741200031534,-0.013834563283440985,0.059461045443078335,0.059961779350008355,0.026621872793231385,0.025941725028951004,-0.07769862319733287,0.003549313861734723,-0.021610931945568023,0.03910958264253997,-0.05651591400788311,-0.06345422965736568,0.00302336265091969,-0.024372918115729638,-0.015250548145290779,0.05993860582257439,0.06089949620737062,0.025783019589773613,0.02680256682517922,0.027032633445358355,-0.02106156819008934,-0.001398036350406533,-0.0045007227610723835,-0.00021070087851628934,-0.004779399206579145,-0.004106931840754898,-0.004155789409629406,-0.0035919966144831892,-0.0036690345794717447,-0.0034973474381262944,-0.0035449831278147096,-0.003717514496698479,-0.01537495575839746,-0.003238535208832226,-0.010547178097584172,-0.009340345363830075,-0.0033968158065055183,-0.003340419724811262,-0.006541361962269829,-0.00742989597797345,-0.013436349106899082,-0.0035069255647092604,-0.00021070087851607269,-0.00327966387804447,-0.03979355406955021,-0.00014898751841094392,-0.0035512869994408724,-0.00021070087851672448,-0.004614161053352945,-0.004049201676697728,-0.0031793706622607024,-0.002680541030436515,-0.00309033258037255,-0.0033902289980812035,-0.00319338912110652,-0.0032385352088326663,1.0,-0.003093942716420825,-0.002919500273691851,-0.0028964831961463713,-0.0029309417234242114,-0.0038709523386304444,-0.0026554739026715323,-0.001988926966127489,-0.010933506488486478,-0.0006827925566109325,-0.0014216811746826728,-0.005359765403045522,-0.0013329394377328788,-0.026835740830409568,-0.00042141026959744955,-0.001429476082287548,-0.0014449400620887701,-0.00134124895461113,-0.01392201531384237,-0.002418305550738767,-0.0027381463924157365,-0.0034684567150025285,-0.0035669986800841032,-0.003367075110478266,-0.009526479942695123,-0.00029797804639168483,-0.0005574846483897645,-0.0039226916591181965,-0.00047115417719055807,-0.003732537468069817,-0.004304318703637012,-0.004049201676698506,-0.0038360788993844885,-0.004043661443741349,0.03327951015738894,-0.007256596936131365,0.0028993303155244346,-0.0017748908666921674,0.060430762097767,-0.0029309417234235596,-0.0017762345548286566,-0.0025744988428460054,-0.07102562780340789,-0.0003189672570743847,0.05962020716030433
service_netbios_dgm,-0.006931267617644831,-0.009740179379269208,-0.01913974162282197,,,,-0.008453385326181926,,-0.04425380086817409,-0.0057203162574709105,,,,,,,,,-0.006015407901755106,0.05528909189075289,-0.012936322144423213,0.06341080442483917,0.0635030721147977,0.015169608001113248,0.015198077522087327,-0.07370194087622459,0.0029371663685927693,-0.020282091964622582,0.03847697926298691,-0.053246318130158135,-0.05982322239160946,0.0011851670896239111,-0.021528150881702016,-0.01690889113717783,0.06398835160344092,0.06443121880929593,0.015510290270818128,0.015828612297497303,0.02537041710950889,-0.019766508173979094,-0.0013120721447945482,-0.004223976697440684,-0.0001977450396798974,-0.0044855175374821305,-0.0038543996851284467,-0.003900253038809449,-0.0033711274393452783,-0.0034434283977099987,-0.003282298169789042,-0.003327004776666138,-0.0034889273212021306,-0.014429561271540065,-0.003039400110167912,-0.009898640034651376,-0.00876601453963743,-0.0031879481527331407,-0.003135019823744636,-0.006139138526149307,-0.006973037252283215,-0.012610158087623101,-0.00329128734456438,-0.00019774503967979554,-0.003077999808392862,-0.03734667830482386,-0.00013982638775558967,-0.0033329210279921407,-0.00019774503967992396,-0.0043304397542786015,-0.003800219305536075,-0.002983873547168504,-0.002515716574897627,-0.002900310350076643,-0.0031817663622034325,-0.0029970300214854505,-0.0030394001101673325,-0.003093942716420825,1.0,-0.0027399823936854087,-0.0027183806189546703,-0.002750720317264178,-0.0036329303854218216,-0.0024921908059856203,-0.0018666293401707005,-0.0102612133828598,-0.0006408081549117255,-0.001334263066575176,-0.005030197452263329,-0.0012509779924140905,-0.025185631273657326,-0.000395498068492578,-0.0013415786711627247,-0.001356091782466183,-0.0012587765633342597,-0.013065961044178174,-0.002269605757965804,-0.0025697798264141146,-0.0032551839155512585,-0.0033476666091724772,-0.0031600361897759725,-0.008940703843015629,-0.0002796556000259416,-0.0005232053358905615,-0.0036814882939687336,-0.00044218326055512177,-0.0035030265413602624,-0.004039649378017069,-0.0038002193055370237,-0.003600201287815473,-0.0037950197373551524,0.020465401968172727,-0.006810394238418225,-0.001433296039838454,-0.0008309591026753903,0.06418973888499653,-0.002750720317264387,-0.0016670152255576203,-0.002416194841806957,-0.06665831527232863,1.0478952643424856e-05,0.0559542053819601
service_netbios_ns,-0.006421262627923594,-0.009191007325029739,-0.018060606167670214,,,,-0.007976767198259222,,-0.04175868643665597,-0.005397793821709109,,,,,,,,,-0.00567624763133723,0.04970376959072221,-0.011941386290412718,0.05428547468310467,0.05438614627257073,0.021552737189685874,0.021348464359273886,-0.0675947455999479,0.0020851212435083343,-0.019138548599491174,0.03651134259712857,-0.049917266962295655,-0.05610852534731735,0.0005872250845696334,-0.020037542027157993,-0.015955535324250283,0.05453493454448001,0.05522512833232388,0.02278417080213866,0.02207930802829681,0.023939984183351932,-0.01865203441486366,-0.001238094993007956,-0.003985820764827143,-0.00018659579390543267,-0.004232615429145936,-0.0036370812155030615,-0.0036803492688727113,-0.003181056788672306,-0.0032492812799190486,-0.0030972358842324106,-0.0031394218466185776,-0.0032922148865673732,-0.013615994846431285,-0.002868032884522967,-0.009340535665800509,-0.008271769775200088,-0.003008205502673089,-0.0029582613746978693,-0.005793002085109946,-0.006579883996737165,-0.011899173114303057,-0.0031057182320365652,-0.00018659579390560116,-0.0029044562575298253,-0.03524100073170741,-0.0001319427070043877,-0.0031450045283024065,-0.0001865957939049634,-0.004086281229714177,-0.003585955629957791,-0.0028156370159777943,-0.0023738756344690646,-0.0027367852726955582,-0.0030023722533790245,-0.0028280517029744497,-0.002868032884521216,-0.002919500273691851,-0.0027399823936854087,1.0,-0.0025651130898163327,-0.002595629413745561,-0.0034280987809976594,-0.0023516762936809637,-0.0017613851868136,-0.009682666430990153,-0.0006046781583035239,-0.0012590347479252623,-0.004746585242426571,-0.001180445446473366,-0.02376561692838484,-0.0003731991265007113,-0.0012659378846521206,-0.0012796327188199608,-0.0011878043189658249,-0.012329277023206164,-0.0021416410188902055,-0.0024248906958599524,-0.0030716503838191405,-0.0031589187252537517,-0.0029818672698776463,-0.008436609759577357,-0.0002638880792734112,-0.0004937060124716126,-0.003473918901217898,-0.0004172521176184663,-0.003305519165574287,-0.0038118861742811694,-0.0035859556299580584,-0.003397215012855131,-0.0035810492233970064,0.027734851895801854,-0.00642641110892154,-0.001352484051634222,-0.0018310546753893787,0.05499281273223723,-0.0025956294137408254,-0.0015730257000140706,-0.0022799651281684885,-0.06289999121493171,0.00031175472000371466,0.0527993996337154
